id,a0,a1,a2,a3,a4,
cero,12.68140,178.30800,65.94640,0,-1,
cero,13.44440,219.89000,33.78240,0,-1,
cero,11.90770,350.51200,38.00340,0,-1,
cero,12.05660,5.13833,48.00210,0,-1,
cero,13.45050,89.62420,30.59090,0,-1,
cero,13.00000,209.74800,41.66670,0,-1,
cero,11.85000,271.94600,40.01250,0,-1,
cero,13.07410,275.06200,33.47120,0,-1,
cero,12.27270,114.60900,33.03410,0,-1,
cero,12.06380,78.19360,34.00270,0,-1,
cero,14.11110,96.32740,36.67130,0,-1,
cero,10.00000,352.09700,34.00000,0,-1,
cero,14.62500,266.64200,31.53130,0,-1,
cero,13.10530,180.60700,36.64470,0,-1,
cero,12.06670,298.13200,40.00280,0,-1,
cero,13.41180,150.07200,33.94120,0,-1,
cero,11.59700,78.53680,45.15110,0,-1,
cero,12.00000,322.98100,33.00000,0,-1,
cero,13.42110,342.63700,30.53290,0,-1,
cero,10.33330,328.46600,33.38890,0,-1,
cero,12.07690,352.54700,31.00320,0,-1,
cero,12.13040,351.64800,35.01090,0,-1,
cero,13.66670,166.09500,31.04170,0,-1,
cero,11.62500,86.79910,36.06250,0,-1,
cero,16.12500,320.68700,43.78130,0,-1,
cero,13.50000,317.90300,49.37500,0,-1,
cero,12.69150,347.80100,36.28180,0,-1,
cero,12.88240,65.99630,33.36760,0,-1,
cero,11.30770,55.86900,37.25960,0,-1,
cero,11.32260,42.80040,31.19760,0,-1,
cero,11.33330,0.79908,30.22220,0,-1,
cero,13.23530,182.66900,31.36030,0,-1,
cero,11.53330,196.84600,30.13610,0,-1,
cero,10.80670,94.17820,30.59110,0,-1,
cero,14.62440,44.76400,58.24640,0,-1,
cero,15.16530,359.35500,42.92720,0,-1,
cero,13.00000,252.92800,31.25000,0,-1,
cero,12.00000,59.10890,39.00000,0,-1,
cero,14.50010,211.09200,40.30800,0,-1,
cero,11.14290,44.46110,30.28570,0,-1,
cero,12.48390,287.68400,34.10080,0,-1,
cero,12.67740,334.03000,35.19760,0,-1,
cero,14.40000,301.54600,36.40000,0,-1,
cero,11.00000,22.80200,36.70830,0,-1,
cero,10.74190,43.12010,30.37860,0,-1,
cero,12.52940,296.66300,35.13240,0,-1,
cero,12.70210,319.85700,36.32180,0,-1,
cero,12.64290,70.65960,31.16070,0,-1,
cero,11.40000,99.94730,30.12500,0,-1,
cero,13.60000,312.82900,38.06670,0,-1,
cero,12.33330,234.39300,30.02780,0,-1,
cero,14.00000,284.95700,35.33330,0,-1,
cero,14.22580,276.51800,41.13310,0,-1,
cero,12.25710,218.39500,36.03210,0,-1,
cero,11.50000,65.80690,32.08330,0,-1,
cero,13.64760,218.09400,39.53960,0,-1,
cero,12.70160,321.36100,33.18840,0,-1,
cero,12.46560,298.09100,30.70640,0,-1,
cero,10.09090,348.22000,31.11360,0,-1,
cero,11.34780,358.70800,33.27170,0,-1,
cero,12.75000,178.08200,36.25000,0,-1,
cero,11.08700,12.99360,30.26630,0,-1,
cero,11.76920,78.68540,41.03850,0,-1,
cero,12.93750,354.13300,35.39060,0,-1,
cero,13.58820,37.26410,37.59560,0,-1,
cero,10.20000,347.42200,31.57500,0,-1,
cero,11.16000,359.32500,33.49000,0,-1,
cero,14.10000,107.75800,48.45000,0,-1,
cero,10.71430,321.36500,30.64290,0,-1,
cero,13.06200,84.11130,43.97650,0,-1,
cero,10.52650,39.74510,34.94820,0,-1,
cero,12.16670,181.92000,31.01390,0,-1,
cero,12.91120,316.69200,35.49530,0,-1,
cero,12.71430,52.17870,30.14880,0,-1,
cero,11.00000,20.18880,31.50000,0,-1,
cero,12.00000,17.35950,32.00000,0,-1,
cero,12.47370,237.39400,34.11840,0,-1,
cero,12.54550,132.98100,33.18180,0,-1,
cero,12.17650,25.27790,42.02200,0,-1,
cero,11.10810,63.83410,32.40880,0,-1,
cero,11.83640,20.19570,36.02050,0,-1,
cero,12.13020,15.67580,34.02300,0,-1,
cero,12.24320,11.40630,35.03040,0,-1,
cero,11.60000,28.03890,36.06670,0,-1,
cero,13.80000,323.77500,32.35000,0,-1,
cero,12.08570,85.00750,30.00360,0,-1,
cero,13.24730,349.82900,35.42730,0,-1,
cero,11.65120,33.45280,30.07270,0,-1,
cero,12.33330,233.90300,32.04170,0,-1,
cero,12.90910,171.76300,51.52860,0,-1,
cero,12.00000,137.38100,38.00000,0,-1,
cero,12.31580,31.81220,35.05260,0,-1,
cero,15.59920,215.24400,36.93500,0,-1,
cero,15.00000,228.62700,35.75000,0,-1,
cero,12.72410,355.51900,30.21120,0,-1,
cero,9.64865,43.49340,35.84120,0,-1,
cero,14.25660,41.13140,32.77600,0,-1,
cero,12.87100,226.44100,32.32660,0,-1,
cero,13.88890,11.38500,44.33800,0,-1,
cero,12.85710,76.81550,30.14290,0,-1,
cero,13.28570,16.72650,30.64290,0,-1,
cero,12.21430,152.35200,30.01790,0,-1,
cero,9.73114,2.87968,35.76020,0,-1,
cero,12.48600,83.36540,39.12420,0,-1,
cero,13.15380,223.70600,32.48080,0,-1,
cero,12.12000,81.94100,31.00500,0,-1,
cero,11.05260,157.69400,33.47370,0,-1,
cero,12.12840,101.63300,34.01010,0,-1,
cero,13.25000,49.21340,33.52080,0,-1,
cero,11.27030,39.76530,33.19540,0,-1,
cero,13.15380,187.41200,40.72110,0,-1,
cero,12.43040,91.57320,30.06750,0,-1,
cero,12.78950,44.52380,32.32890,0,-1,
cero,14.46860,321.15400,35.48580,0,-1,
cero,10.38970,199.77400,35.08850,0,-1,
cero,12.33940,161.02600,33.66740,0,-1,
cero,11.94920,13.49490,45.00210,0,-1,
cero,13.07550,29.81290,48.85140,0,-1,
cero,12.94160,90.15740,33.37490,0,-1,
cero,11.00000,329.18800,30.45830,0,-1,
cero,11.70000,26.17430,31.05000,0,-1,
cero,13.78290,283.00300,33.17850,0,-1,
cero,11.62500,24.45010,34.06250,0,-1,
cero,11.72730,24.76320,37.02270,0,-1,
cero,11.91890,271.30500,33.00340,0,-1,
cero,12.65220,100.92900,31.13590,0,-1,
cero,13.18180,191.05200,33.64020,0,-1,
cero,13.00000,208.45800,32.45830,0,-1,
cero,13.13790,355.19100,38.52150,0,-1,
cero,12.77780,32.85620,35.22690,0,-1,
cero,12.37120,27.02250,37.33600,0,-1,
cero,11.34780,13.36150,38.27170,0,-1,
cero,13.27970,48.09340,32.15660,0,-1,
cero,12.15790,343.98500,30.01320,0,-1,
cero,13.58820,44.45970,30.59560,0,-1,
cero,14.11110,233.76100,35.67130,0,-1,
cero,11.85000,252.64000,31.01250,0,-1,
cero,13.85390,18.54190,34.41610,0,-1,
cero,11.00000,115.92100,30.41670,0,-1,
cero,13.94120,16.96570,33.88970,0,-1,
cero,12.16130,317.79200,39.01580,0,-1,
cero,11.84210,34.58110,31.01320,0,-1,
cero,13.90890,247.53200,32.51610,0,-1,
cero,12.42860,14.32280,32.08930,0,-1,
cero,13.59390,194.02600,35.12020,0,-1,
cero,11.02670,18.75640,30.31160,0,-1,
cero,12.17650,215.47700,33.01470,0,-1,
cero,12.80000,281.76500,31.26670,0,-1,
cero,12.18370,206.44000,36.02300,0,-1,
cero,14.03230,345.07200,39.77820,0,-1,
cero,12.46150,150.99500,35.07690,0,-1,
cero,11.70970,28.82420,30.03630,0,-1,
cero,12.54550,269.44800,31.09090,0,-1,
cero,13.31250,59.33380,32.76560,0,-1,
cero,13.96550,86.12790,36.55600,0,-1,
cero,13.31250,164.11700,30.76560,0,-1,
cero,12.18750,65.11570,36.01560,0,-1,
cero,11.79070,359.02500,30.02620,0,-1,
cero,12.15000,3.42191,30.01250,0,-1,
cero,12.00000,250.58000,32.00000,0,-1,
cero,14.06250,207.17200,35.89060,0,-1,
cero,9.25961,240.61600,40.41050,0,-1,
cero,12.10080,47.82280,32.38310,0,-1,
cero,11.90950,186.40800,43.00590,0,-1,
cero,13.15380,44.45730,32.48080,0,-1,
cero,12.00000,16.46150,35.00000,0,-1,
cero,11.25000,55.30940,30.25000,0,-1,
cero,12.75000,2.10064,43.25000,0,-1,
cero,12.18990,51.79120,38.02640,0,-1,
cero,11.28570,23.56290,30.14880,0,-1,
cero,12.57900,155.45200,32.11710,0,-1,
cero,11.87990,34.97540,32.00790,0,-1,
cero,10.71430,1.57400,30.32140,0,-1,
cero,12.16670,58.87500,39.01390,0,-1,
cero,13.56420,164.37600,34.07220,0,-1,
cero,11.62500,157.17900,30.03130,0,-1,
cero,14.21740,354.50500,37.57070,0,-1,
cero,12.93100,245.53000,30.34910,0,-1,
cero,12.31030,111.38700,38.03880,0,-1,
cero,11.40000,351.21100,36.20000,0,-1,
cero,11.91890,36.99440,36.00340,0,-1,
cero,14.33330,208.89300,35.36110,0,-1,
cero,11.73910,59.21380,39.04350,0,-1,
cero,11.05710,71.89200,30.43210,0,-1,
cero,13.25810,219.32100,31.68140,0,-1,
cero,12.08110,80.31170,35.00340,0,-1,
cero,12.06670,79.29280,33.00280,0,-1,
cero,10.54840,86.32910,31.90730,0,-1,
cero,11.44440,248.24600,30.11570,0,-1,
cero,11.07690,186.94100,35.30770,0,-1,
cero,14.05260,51.22970,32.11180,0,-1,
cero,13.00000,92.13450,32.25000,0,-1,
cero,11.51160,84.57680,38.14240,0,-1,
cero,13.90910,22.09930,33.67050,0,-1,
cero,12.46150,14.92640,30.07690,0,-1,
cero,12.54550,64.33220,30.09090,0,-1,
cero,12.57690,344.07700,42.24040,0,-1,
cero,12.30000,343.88300,35.05000,0,-1,
cero,12.56480,290.94300,30.71720,0,-1,
cero,14.11250,339.67000,41.85560,0,-1,
cero,11.00000,42.29720,31.45830,0,-1,
cero,12.50170,355.97000,34.11380,0,-1,
cero,13.87500,121.56400,36.56250,0,-1,
cero,15.28790,199.98700,35.72500,0,-1,
cero,13.45160,163.01600,33.90730,0,-1,
cero,12.90000,210.23400,36.45000,0,-1,
cero,13.35460,205.93200,35.61990,0,-1,
cero,10.30430,357.45700,30.91850,0,-1,
cero,11.20410,174.22000,38.43110,0,-1,
cero,14.21020,162.12400,40.49830,0,-1,
cero,12.60000,258.25000,30.10000,0,-1,
cero,11.00000,182.26600,33.16670,0,-1,
cero,13.00000,14.83710,30.33330,0,-1,
cero,12.50270,48.69590,39.14430,0,-1,
cero,11.66670,78.09290,30.02780,0,-1,
cero,11.40000,69.02070,43.17500,0,-1,
cero,11.04260,18.01590,39.59840,0,-1,
cero,11.68420,66.46490,39.05260,0,-1,
cero,13.85710,318.74700,36.00600,0,-1,
cero,10.60000,259.91200,32.81670,0,-1,
cero,13.99440,247.01200,40.58570,0,-1,
cero,14.52000,213.28600,37.20500,0,-1,
cero,12.67740,97.33840,36.19760,0,-1,
cero,14.42260,210.69100,33.16460,0,-1,
cero,14.18630,132.72500,37.09790,0,-1,
cero,12.35290,354.98400,35.05880,0,-1,
cero,12.63640,262.49900,30.18560,0,-1,
cero,12.66670,359.81400,41.22220,0,-1,
cero,13.86460,216.60300,40.02510,0,-1,
cero,11.23260,343.95000,30.35170,0,-1,
cero,13.31850,220.19500,32.61890,0,-1,
cero,11.64710,4.09109,31.05880,0,-1,
cero,12.95300,283.70800,30.61310,0,-1,
cero,11.80150,220.81300,30.13370,0,-1,
cero,11.85000,96.41540,32.01250,0,-1,
cero,11.68970,201.85900,32.03880,0,-1,
cero,13.73680,176.85000,41.59210,0,-1,
cero,18.00000,182.60400,41.77730,0,-1,
cero,10.37140,33.63550,31.28930,0,-1,
cero,12.33330,73.30860,34.05560,0,-1,
cero,13.00000,40.77960,37.45830,0,-1,
cero,13.46790,211.01100,30.92440,0,-1,
cero,13.31250,143.04700,34.76560,0,-1,
cero,14.53850,342.91300,35.32690,0,-1,
cero,11.07690,76.45490,32.30770,0,-1,
cero,12.90000,243.32000,30.22500,0,-1,
cero,13.69890,88.76290,35.79850,0,-1,
cero,8.75000,25.76230,38.52080,0,-1,
cero,12.31030,48.24240,30.03880,0,-1,
cero,13.58820,118.62500,36.19120,0,-1,
cero,12.00000,317.87000,31.00000,0,-1,
cero,13.42110,114.32800,31.53290,0,-1,
cero,11.88000,268.31300,33.00500,0,-1,
cero,13.63640,347.42400,30.81820,0,-1,
cero,11.60870,117.34100,31.09780,0,-1,
cero,12.71430,3.00262,30.14880,0,-1,
cero,12.35290,159.22800,39.05880,0,-1,
cero,12.62440,353.50100,31.17930,0,-1,
cero,11.57140,330.67600,37.08930,0,-1,
cero,12.08570,56.67930,32.00360,0,-1,
cero,12.94290,324.44700,36.43210,0,-1,
cero,12.00000,48.13290,37.00000,0,-1,
cero,13.28570,212.08800,33.80360,0,-1,
cero,11.52420,49.30380,32.11210,0,-1,
cero,10.36360,56.71210,32.81820,0,-1,
cero,10.12500,48.86510,31.56250,0,-1,
cero,14.10000,238.50200,35.22500,0,-1,
cero,12.16720,50.98550,40.95240,0,-1,
cero,12.17650,30.94840,30.01470,0,-1,
cero,12.75000,129.82200,32.25000,0,-1,
cero,15.00000,231.87600,32.62500,0,-1,
cero,14.48440,12.66040,36.15710,0,-1,
cero,14.35270,171.86800,44.93000,0,-1,
cero,10.86210,24.64400,30.52160,0,-1,
cero,13.71940,137.07200,32.32850,0,-1,
cero,12.23080,306.99100,30.01920,0,-1,
cero,13.32000,206.34000,31.60500,0,-1,
cero,11.59090,43.75160,31.10230,0,-1,
cero,12.20000,146.64900,45.01670,0,-1,
cero,12.71430,209.28500,34.29760,0,-1,
cero,14.00000,306.07800,38.66670,0,-1,
cero,12.75000,2.95755,30.31250,0,-1,
cero,11.72730,3.62724,33.03410,0,-1,
cero,10.26320,144.59200,31.79610,0,-1,
cero,12.88240,77.63000,32.36760,0,-1,
cero,13.57890,207.48100,34.31580,0,-1,
cero,14.45450,40.33530,33.84090,0,-1,
cero,12.55560,31.81600,32.11570,0,-1,
cero,12.67740,28.63490,32.19760,0,-1,
cero,15.06120,207.39100,52.25160,0,-1,
cero,10.58820,324.77800,35.94120,0,-1,
cero,13.11300,227.24500,32.83440,0,-1,
cero,13.75000,205.42100,33.02080,0,-1,
cero,12.15000,243.99300,30.01250,0,-1,
cero,13.07140,175.60400,30.44640,0,-1,
cero,14.05070,210.42300,33.02100,0,-1,
cero,14.78570,224.07600,36.01790,0,-1,
cero,14.07690,153.13700,33.55770,0,-1,
cero,12.29410,97.35660,31.06130,0,-1,
cero,12.46160,191.83300,30.05130,0,-1,
cero,15.44920,227.41600,35.08910,0,-1,
cero,14.90530,108.65200,50.53950,0,-1,
cero,11.62500,33.12160,34.06250,0,-1,
cero,12.12500,93.57110,36.01040,0,-1,
cero,12.26610,330.14200,33.02710,0,-1,
cero,11.59460,46.50200,36.08450,0,-1,
cero,13.73850,237.34700,32.11620,0,-1,
cero,13.68290,218.14600,46.61280,0,-1,
cero,12.71430,27.49890,32.14880,0,-1,
cero,11.61540,48.25040,33.08010,0,-1,
cero,12.00000,46.86230,36.00000,0,-1,
cero,11.88000,45.91150,36.00500,0,-1,
cero,12.84620,190.02700,40.38780,0,-1,
cero,13.27780,339.15500,31.42340,0,-1,
cero,13.15390,16.44200,30.56090,0,-1,
cero,13.90910,55.39860,31.11360,0,-1,
cero,11.14290,3.09920,31.28570,0,-1,
cero,11.76510,20.30780,30.02830,0,-1,
cero,14.33330,241.56500,34.04170,0,-1,
cero,13.00000,2.83685,35.45830,0,-1,
cero,15.14960,267.34300,42.68710,0,-1,
cero,11.72730,18.63270,31.03410,0,-1,
cero,12.80000,211.02500,31.26670,0,-1,
cero,12.26120,69.41390,31.02960,0,-1,
cero,13.31250,268.14000,31.76560,0,-1,
cero,16.79700,236.81600,43.64030,0,-1,
cero,11.43240,128.46400,33.16550,0,-1,
cero,14.96640,241.90600,31.59770,0,-1,
cero,12.54480,163.17700,34.65480,0,-1,
cero,11.64000,21.37640,35.04500,0,-1,
cero,12.91260,170.89100,33.45360,0,-1,
cero,14.53500,242.49700,35.90250,0,-1,
cero,13.16670,260.21000,34.68060,0,-1,
cero,13.61540,5.69253,34.94230,0,-1,
cero,11.48780,65.13730,35.14940,0,-1,
cero,11.00000,134.04500,30.29170,0,-1,
cero,12.53850,233.32200,30.15710,0,-1,
cero,12.00000,165.24600,34.00000,0,-1,
cero,12.40540,127.16900,37.08450,0,-1,
cero,12.00000,322.57600,31.00000,0,-1,
cero,13.19250,125.14700,38.07600,0,-1,
cero,13.92860,136.14200,33.44640,0,-1,
cero,11.81630,294.94400,34.02300,0,-1,
cero,15.67160,231.69800,38.31670,0,-1,
cero,14.25130,135.84800,33.68160,0,-1,
cero,10.09090,330.40500,34.11360,0,-1,
cero,12.09160,52.61000,31.00340,0,-1,
cero,13.39020,262.08600,42.10060,0,-1,
cero,12.60000,263.25600,35.17500,0,-1,
cero,12.50000,321.77500,36.12500,0,-1,
cero,15.60680,255.48800,35.30910,0,-1,
cero,11.25000,272.16800,33.37500,0,-1,
cero,14.25000,155.49900,31.68750,0,-1,
cero,14.52000,264.56600,34.20500,0,-1,
cero,13.68750,266.38700,44.26560,0,-1,
cero,11.80000,180.84500,32.01670,0,-1,
cero,11.25000,347.58900,30.25000,0,-1,
cero,14.39020,4.88499,49.60490,0,-1,
cero,12.31030,354.67200,32.03880,0,-1,
cero,13.90910,222.81700,32.11360,0,-1,
cero,11.89660,225.30000,31.00430,0,-1,
cero,11.83330,107.69600,30.01390,0,-1,
cero,12.51790,228.27700,32.12710,0,-1,
cero,11.42450,87.22700,31.12520,0,-1,
cero,13.75000,191.47800,31.02080,0,-1,
cero,12.51330,107.78200,30.21920,0,-1,
cero,13.71430,80.10650,35.14290,0,-1,
cero,11.82350,54.02460,33.01470,0,-1,
cero,12.42860,165.29100,32.08930,0,-1,
cero,14.21940,79.63280,37.04470,0,-1,
cero,11.11760,59.61860,30.36760,0,-1,
cero,12.00000,148.39000,32.00000,0,-1,
cero,11.40000,39.61370,37.17500,0,-1,
cero,16.82330,78.14500,40.57220,0,-1,
cero,15.02920,47.26180,35.91700,0,-1,
cero,11.96710,50.58680,30.00050,0,-1,
cero,12.07320,39.39190,37.00310,0,-1,
cero,12.75000,9.84631,30.25000,0,-1,
cero,11.50000,246.69200,31.12500,0,-1,
cero,14.63640,358.96300,41.18560,0,-1,
cero,11.72340,13.47630,39.04450,0,-1,
cero,11.40000,102.96500,32.15000,0,-1,
cero,13.55170,29.79670,36.96980,0,-1,
cero,12.64290,30.77850,31.16070,0,-1,
cero,13.06450,52.49450,32.48790,0,-1,
cero,13.45710,233.38500,38.03220,0,-1,
cero,13.05880,350.12800,39.52940,0,-1,
cero,13.60060,157.42400,42.53140,0,-1,
cero,12.46150,294.00000,46.15390,0,-1,
cero,14.25000,229.95800,32.68750,0,-1,
cero,11.47060,277.43400,31.13240,0,-1,
cero,14.85330,218.12200,36.47040,0,-1,
cero,14.10140,36.08320,33.52040,0,-1,
cero,12.42860,304.58700,39.08930,0,-1,
cero,11.91430,25.53210,32.00360,0,-1,
cero,12.75000,197.29900,30.25000,0,-1,
cero,11.65570,351.65100,42.10040,0,-1,
cero,15.02480,208.16200,36.03720,0,-1,
cero,12.23080,205.32700,30.02880,0,-1,
cero,13.85910,137.86500,35.89620,0,-1,
cero,13.70140,227.05100,34.59790,0,-1,
cero,13.55570,175.68200,34.76110,0,-1,
cero,11.90910,65.82400,30.00380,0,-1,
cero,16.21830,241.46700,35.72480,0,-1,
cero,12.32440,292.96800,30.04220,0,-1,
cero,12.58560,193.55000,33.60150,0,-1,
cero,12.83330,61.14310,38.34720,0,-1,
cero,12.33330,112.97700,36.05560,0,-1,
cero,14.40000,128.59500,31.60000,0,-1,
cero,13.71430,118.31400,34.14290,0,-1,
cero,12.25710,81.00130,30.03210,0,-1,
cero,14.66990,209.81500,33.20010,0,-1,
cero,13.50000,239.13700,33.00000,0,-1,
cero,14.66670,243.83800,32.77780,0,-1,
cero,11.93330,115.59300,30.00280,0,-1,
cero,14.96960,238.20000,37.95450,0,-1,
cero,13.78350,227.57400,32.06110,0,-1,
cero,13.23530,207.01600,31.72060,0,-1,
cero,12.80490,171.92300,39.36890,0,-1,
cero,13.66670,33.24660,33.04170,0,-1,
cero,12.42860,64.01670,30.05360,0,-1,
cero,14.37930,14.53040,36.28020,0,-1,
cero,11.80850,59.04890,40.02390,0,-1,
cero,13.50000,173.81400,30.75000,0,-1,
cero,12.21430,38.73970,43.03570,0,-1,
cero,12.23080,182.51300,34.02880,0,-1,
cero,12.00000,136.86900,42.00000,0,-1,
cero,11.68970,300.00200,35.03880,0,-1,
cero,11.79420,329.99800,32.39680,0,-1,
cero,13.25170,230.05800,32.75710,0,-1,
cero,14.33330,204.16100,34.04170,0,-1,
cero,12.13760,60.15800,31.00960,0,-1,
cero,13.54910,16.20870,35.01100,0,-1,
cero,12.72970,18.65690,31.27370,0,-1,
cero,12.34620,13.22720,36.08650,0,-1,
cero,13.83330,240.64500,38.68060,0,-1,
cero,12.54550,210.29800,30.18180,0,-1,
cero,14.58740,14.32530,36.60760,0,-1,
cero,12.52940,215.53700,33.13240,0,-1,
cero,13.40000,106.12700,33.81670,0,-1,
cero,14.37930,89.38910,35.28020,0,-1,
cero,14.07730,215.01700,38.48170,0,-1,
cero,13.68290,158.94400,39.61280,0,-1,
cero,11.66670,288.14700,34.05560,0,-1,
cero,14.00000,216.36500,32.00000,0,-1,
cero,13.60000,293.60600,38.06670,0,-1,
cero,14.63910,138.52700,50.55040,0,-1,
cero,10.11110,44.82760,35.33800,0,-1,
cero,11.91430,2.54014,33.00360,0,-1,
cero,14.14290,269.42000,34.78570,0,-1,
cero,12.24320,236.00200,34.03040,0,-1,
cero,12.95120,215.54000,39.51520,0,-1,
cero,15.56590,186.71900,32.58210,0,-1,
cero,14.50000,163.28000,37.08330,0,-1,
cero,11.85710,68.74270,30.01190,0,-1,
cero,12.60000,314.10800,37.15000,0,-1,
cero,12.51720,77.71740,32.10780,0,-1,
cero,12.63160,163.67800,38.21050,0,-1,
cero,14.38030,63.79270,33.75510,0,-1,
cero,14.56560,60.64020,41.21410,0,-1,
cero,12.00000,226.24300,31.00000,0,-1,
cero,14.21740,171.06000,31.57070,0,-1,
cero,14.75120,251.76300,34.67660,0,-1,
cero,13.13130,265.56300,38.22240,0,-1,
cero,13.92330,318.88900,36.31480,0,-1,
cero,13.55170,174.36100,31.96980,0,-1,
cero,12.34970,232.10200,33.82370,0,-1,
cero,11.72730,177.81300,30.02270,0,-1,
cero,13.06450,266.27800,32.48790,0,-1,
cero,14.16670,105.46800,41.34720,0,-1,
cero,13.06450,93.37990,31.48790,0,-1,
cero,12.25710,142.90900,37.03210,0,-1,
cero,13.88890,169.67500,37.33800,0,-1,
cero,14.74470,179.80300,58.37130,0,-1,
cero,11.81250,164.07000,30.01560,0,-1,
cero,13.20000,198.08800,34.60000,0,-1,
cero,12.81820,198.90900,34.20450,0,-1,
cero,11.89660,78.50500,32.00430,0,-1,
cero,12.29270,185.32700,30.04340,0,-1,
cero,12.93100,78.91030,32.34910,0,-1,
cero,12.37500,7.38453,31.06250,0,-1,
cero,12.12180,30.15450,33.82150,0,-1,
cero,13.52210,32.01690,40.23350,0,-1,
cero,13.93310,333.10400,42.02000,0,-1,
cero,11.18180,43.33820,30.30680,0,-1,
cero,13.28570,8.45775,39.96430,0,-1,
cero,13.04350,119.74200,52.69560,0,-1,
cero,13.42110,224.07500,40.06580,0,-1,
cero,13.42250,27.36360,33.82040,0,-1,
cero,13.99930,187.70000,33.33680,0,-1,
cero,12.35290,21.14790,31.05880,0,-1,
cero,12.95120,359.31600,34.51520,0,-1,
cero,14.51650,16.89940,36.42010,0,-1,
cero,14.41890,334.39000,34.97950,0,-1,
cero,13.48220,161.54400,30.85770,0,-1,
cero,13.52760,190.33700,37.91170,0,-1,
cero,12.21450,254.33900,34.50430,0,-1,
cero,12.29410,343.27800,34.06130,0,-1,
cero,13.43400,9.87105,32.48100,0,-1,
cero,11.29410,95.49450,30.23530,0,-1,
cero,14.04000,258.39600,38.44500,0,-1,
cero,15.03200,298.14900,38.66700,0,-1,
cero,13.26470,319.59200,39.87500,0,-1,
cero,14.62090,144.45500,47.85140,0,-1,
cero,12.20000,287.32300,34.02500,0,-1,
cero,12.54550,24.16880,31.09090,0,-1,
cero,8.40000,342.74600,38.65340,0,-1,
cero,13.04190,358.13700,34.55950,0,-1,
cero,14.33330,172.03500,32.04170,0,-1,
cero,14.27300,128.83100,43.11090,0,-1,
cero,15.00000,330.73800,33.62500,0,-1,
cero,12.99260,286.93500,35.63010,0,-1,
cero,12.83330,343.74400,34.34720,0,-1,
cero,13.32760,323.94000,37.59280,0,-1,
cero,13.95650,340.85600,32.22280,0,-1,
cero,14.52000,224.16500,32.20500,0,-1,
cero,12.72800,155.67300,31.31790,0,-1,
cero,11.82350,11.51970,38.02200,0,-1,
cero,12.63160,355.21400,37.21050,0,-1,
cero,13.58440,126.44100,36.90130,0,-1,
cero,12.51720,17.00140,41.10780,0,-1,
cero,14.59070,171.30600,38.04730,0,-1,
cero,13.41180,321.11700,36.94120,0,-1,
cero,12.00000,7.85736,36.00000,0,-1,
cero,14.50590,176.25500,39.66910,0,-1,
cero,12.63640,193.74400,30.18560,0,-1,
cero,14.45900,324.21700,37.31150,0,-1,
cero,11.23260,8.41219,34.35170,0,-1,
cero,12.25000,51.96520,41.04170,0,-1,
cero,13.84620,161.55500,33.23080,0,-1,
cero,14.13500,347.02200,33.62740,0,-1,
cero,12.66670,43.53080,30.11110,0,-1,
cero,12.87100,347.78400,33.32660,0,-1,
cero,12.78950,317.53800,34.32890,0,-1,
cero,13.08000,207.82200,34.40500,0,-1,
cero,13.56930,95.21710,30.98810,0,-1,
cero,14.91350,221.84600,35.40600,0,-1,
cero,14.11110,59.97910,33.67130,0,-1,
cero,12.78950,209.20800,34.32890,0,-1,
cero,11.89660,153.17800,30.00430,0,-1,
cero,13.71430,220.10000,35.14290,0,-1,
cero,12.00000,221.47300,31.00000,0,-1,
cero,12.47370,352.53100,30.05920,0,-1,
cero,12.47370,352.18200,32.05920,0,-1,
cero,11.82350,251.00300,32.02200,0,-1,
cero,14.28000,56.15100,34.80500,0,-1,
cero,13.72280,181.40800,37.30600,0,-1,
cero,13.25810,317.42500,33.68140,0,-1,
cero,13.46150,192.69000,39.15700,0,-1,
cero,11.89660,232.42700,31.00430,0,-1,
cero,13.00000,213.22100,33.45830,0,-1,
cero,12.78860,143.98300,46.21950,0,-1,
cero,13.50000,233.96200,35.00000,0,-1,
cero,13.61360,200.67700,33.94970,0,-1,
cero,13.19130,11.55670,36.28220,0,-1,
cero,15.69230,117.69400,41.92310,0,-1,
cero,13.28570,334.68900,33.64290,0,-1,
cero,13.75860,169.28200,38.24570,0,-1,
cero,13.88890,24.84500,33.33800,0,-1,
